time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-01-24 13:00:00,41.0,37.4,87.0,0.0,,30.0,7.0,,1033.5,,3.0
2024-01-24 14:00:00,41.0,37.9,89.0,0.0,,30.0,7.0,,1033.5,,3.0
2024-01-24 15:00:00,43.0,37.9,82.0,0.0,,93.0,4.7,,1033.6,,3.0
2024-01-24 16:00:00,42.8,39.2,87.0,0.0,,200.0,4.7,,1033.2,,5.0
2024-01-24 17:00:00,42.8,39.2,87.0,0.0,,0.0,0.0,,1032.4,,5.0
2024-01-24 18:00:00,44.1,41.0,89.0,0.0,,0.0,0.0,,1031.4,,5.0
2024-01-24 19:00:00,44.1,42.1,93.0,0.0,,0.0,0.0,,1030.2,,3.0
2024-01-24 20:00:00,44.6,42.6,93.0,0.0,,0.0,0.0,,1030.2,,5.0
2024-01-24 21:00:00,44.1,42.1,93.0,0.0,,0.0,0.0,,1028.8,,3.0
2024-01-24 22:00:00,44.1,42.1,93.0,0.0,,0.0,0.0,,1028.8,,3.0
2024-01-24 23:00:00,44.6,42.6,93.0,0.012,,0.0,0.0,,1028.6,,8.0
2024-01-25 00:00:00,45.0,43.0,93.0,0.02,,0.0,0.0,,1027.1,,8.0
2024-01-25 01:00:00,46.0,44.1,93.0,0.02,,0.0,0.0,,1026.1,,8.0
2024-01-25 02:00:00,46.4,44.4,93.0,0.016,,0.0,0.0,,1026.1,,8.0
2024-01-25 03:00:00,46.0,44.1,93.0,0.024,,250.0,4.7,,1024.8,,8.0
2024-01-25 04:00:00,46.0,44.1,93.0,0.008,,270.0,5.8,,1023.7,,7.0
2024-01-25 05:00:00,46.0,44.1,93.0,0.008,,270.0,5.8,,1023.7,,7.0
2024-01-25 06:00:00,46.9,45.0,93.0,0.012,,270.0,7.0,,1021.7,,8.0
2024-01-25 07:00:00,46.9,45.0,93.0,0.012,,270.0,7.0,,1021.7,,8.0
2024-01-25 08:00:00,46.4,44.4,93.0,0.02,,260.0,4.7,,1021.5,,8.0
2024-01-25 09:00:00,44.6,44.6,100.0,0.012,,220.0,7.0,,1020.8,,8.0
2024-01-25 10:00:00,46.9,46.2,97.0,0.008,,250.0,5.8,,1020.5,,7.0
2024-01-25 11:00:00,46.9,46.2,97.0,0.016,,250.0,5.8,,1020.5,,8.0
2024-01-25 12:00:00,48.0,46.9,96.0,0.016,,260.0,7.0,,1020.9,,8.0
2024-01-25 13:00:00,48.0,46.9,96.0,0.012,,260.0,7.0,,1020.9,,8.0
2024-01-25 14:00:00,48.2,46.6,94.0,0.012,,210.0,7.0,,1021.0,,8.0
2024-01-25 15:00:00,50.0,48.0,93.0,0.02,,210.0,5.8,,1020.8,,8.0
2024-01-25 16:00:00,50.0,48.0,93.0,0.016,,210.0,5.8,,1020.8,,5.0
2024-01-25 17:00:00,51.8,50.2,94.0,0.043,,240.0,3.4,,1020.0,,5.0
2024-01-25 18:00:00,54.0,52.0,93.0,0.02,,260.0,7.0,,1019.7,,8.0
2024-01-25 19:00:00,54.0,51.1,90.0,0.008,,0.0,0.0,,1019.8,,5.0
2024-01-25 20:00:00,54.0,51.1,90.0,0.004,,0.0,0.0,,1019.8,,5.0
2024-01-25 21:00:00,51.1,48.9,92.0,0.0,,60.0,4.7,,1020.4,,5.0
2024-01-25 22:00:00,51.1,48.0,89.0,0.0,,60.0,4.7,,1021.3,,3.0
2024-01-25 23:00:00,51.1,48.0,89.0,0.0,,60.0,4.7,,1021.3,,3.0
2024-01-26 00:00:00,51.1,48.0,89.0,0.0,,40.0,5.8,,1022.6,,3.0
2024-01-26 01:00:00,51.1,48.0,89.0,0.0,,40.0,5.8,,1022.6,,3.0
2024-01-26 02:00:00,51.8,46.4,82.0,0.0,,40.0,8.1,,1022.3,,3.0
2024-01-26 03:00:00,51.1,47.1,86.0,0.004,,50.0,9.2,,1022.6,,7.0
2024-01-26 04:00:00,46.9,45.0,93.0,0.0,,60.0,11.4,,1022.5,,5.0
2024-01-26 05:00:00,46.4,42.8,87.0,0.0,,50.0,13.9,,1022.5,,3.0
2024-01-26 06:00:00,44.1,41.0,89.0,0.0,,40.0,13.9,,1021.1,,3.0
2024-01-26 07:00:00,44.1,41.0,89.0,0.008,,60.0,15.0,,1021.1,,7.0
2024-01-26 08:00:00,42.8,41.0,93.0,0.012,,50.0,10.3,,1020.6,,8.0
2024-01-26 09:00:00,42.1,39.9,92.0,0.028,,60.0,15.0,,1019.6,,8.0
2024-01-26 10:00:00,42.1,39.9,92.0,0.028,,40.0,10.3,,1019.1,,8.0
2024-01-26 11:00:00,42.1,39.9,92.0,0.016,,40.0,10.3,,1019.1,,8.0
2024-01-26 12:00:00,43.0,41.2,93.0,0.012,,40.0,12.7,,1018.6,,8.0
2024-01-26 13:00:00,43.0,41.2,93.0,0.016,,30.0,10.3,,1018.5,,8.0
2024-01-26 14:00:00,42.8,41.0,93.0,0.008,,40.0,10.3,,1018.1,,7.0
2024-01-26 15:00:00,43.0,41.2,93.0,0.024,,40.0,15.0,,1017.8,,8.0
2024-01-26 16:00:00,43.0,41.2,93.0,0.02,,50.0,12.7,,1016.4,,8.0
2024-01-26 17:00:00,43.0,41.2,93.0,0.0,,50.0,12.7,,1016.4,,3.0
2024-01-26 18:00:00,44.1,41.0,89.0,0.0,,40.0,11.4,,1016.0,,5.0
2024-01-26 19:00:00,42.8,39.2,87.0,0.0,,40.0,11.4,,1015.8,,5.0
2024-01-26 20:00:00,43.0,39.9,89.0,0.0,,40.0,9.2,,1016.1,,3.0
2024-01-26 21:00:00,43.0,39.9,89.0,0.0,,10.0,3.4,,1016.4,,3.0
2024-01-26 22:00:00,44.1,41.0,89.0,0.0,,0.0,0.0,,1017.1,,3.0
2024-01-26 23:00:00,44.1,41.0,89.0,0.0,,0.0,0.0,,1017.1,,5.0
2024-01-27 00:00:00,44.1,41.0,89.0,0.0,,260.0,3.4,,1018.0,,5.0
2024-01-27 01:00:00,45.0,43.0,93.0,0.0,,0.0,0.0,,1018.8,,5.0
2024-01-27 02:00:00,45.0,43.0,93.0,0.0,,0.0,0.0,,1018.8,,5.0
2024-01-27 03:00:00,44.1,42.1,93.0,0.0,,0.0,0.0,,1018.9,,5.0
2024-01-27 04:00:00,42.8,41.0,93.0,0.0,,250.0,4.7,,1018.9,,5.0
2024-01-27 05:00:00,44.6,42.6,93.0,0.0,,270.0,5.8,,1019.3,,5.0
2024-01-27 06:00:00,44.1,42.1,93.0,0.0,,260.0,4.7,,1019.6,,5.0
2024-01-27 07:00:00,42.8,42.8,100.0,0.0,,240.0,3.4,,1020.0,,5.0
2024-01-27 08:00:00,42.8,42.8,100.0,0.0,,0.0,0.0,,1020.0,,5.0
2024-01-27 09:00:00,44.1,42.1,93.0,0.0,,270.0,4.7,,1020.5,,3.0
2024-01-27 10:00:00,43.0,41.2,93.0,0.0,,70.0,4.7,,1021.5,,5.0
2024-01-27 11:00:00,42.8,41.0,93.0,0.0,,70.0,3.4,,1021.5,,3.0
2024-01-27 12:00:00,43.0,39.9,89.0,0.0,,0.0,0.0,,1023.2,,3.0
2024-01-27 13:00:00,43.0,39.9,89.0,0.0,,0.0,0.0,,1023.7,,3.0
2024-01-27 14:00:00,43.0,39.9,89.0,0.0,,0.0,0.0,,1023.7,,3.0
2024-01-27 15:00:00,45.0,39.2,80.0,0.0,,210.0,3.4,,1024.2,,3.0
2024-01-27 16:00:00,46.0,37.9,73.0,0.0,,210.0,7.0,,1023.6,,3.0
2024-01-27 17:00:00,46.0,37.9,73.0,0.0,,6.0,7.0,,1023.6,,3.0
2024-01-27 18:00:00,46.0,37.9,73.0,0.0,,3.0,5.8,,1023.2,,3.0
2024-01-27 19:00:00,46.0,37.2,71.0,0.0,,250.0,7.0,,1023.4,,3.0
2024-01-27 20:00:00,46.0,37.2,71.0,0.0,,250.0,7.0,,1023.4,,3.0
2024-01-27 21:00:00,45.0,37.2,74.0,0.0,,260.0,3.4,,1023.1,,3.0
2024-01-27 22:00:00,45.0,37.2,74.0,0.0,,0.0,0.0,,1023.0,,3.0
2024-01-27 23:00:00,45.0,37.2,74.0,0.0,,0.0,0.0,,1023.0,,3.0
2024-01-28 00:00:00,44.1,37.9,79.0,0.0,,0.0,0.0,,1023.0,,3.0
2024-01-28 01:00:00,44.1,37.9,79.0,0.0,,0.0,0.0,,1023.0,,3.0
2024-01-28 02:00:00,42.8,37.4,81.0,0.0,,150.0,5.8,,1023.1,,3.0
2024-01-28 03:00:00,43.0,37.9,82.0,0.0,,150.0,7.0,,1022.9,,3.0
2024-01-28 04:00:00,42.1,37.9,85.0,0.0,,160.0,3.4,,1021.9,,3.0
2024-01-28 05:00:00,42.1,37.9,85.0,0.0,,140.0,3.4,,1021.9,,3.0
2024-01-28 06:00:00,42.8,37.4,81.0,0.004,,120.0,9.2,,1021.1,,7.0
2024-01-28 07:00:00,41.0,37.4,87.0,0.024,,50.0,10.3,,1020.3,,8.0
2024-01-28 08:00:00,39.2,37.4,93.0,0.047,,30.0,10.3,,1018.5,,9.0
2024-01-28 09:00:00,39.9,36.9,89.0,0.071,,30.0,9.2,,1017.1,,9.0
2024-01-28 10:00:00,39.9,38.1,93.0,0.106,,30.0,9.2,,1015.8,,9.0
2024-01-28 11:00:00,39.2,37.4,93.0,0.079,,50.0,11.4,,1015.8,,9.0
2024-01-28 12:00:00,39.0,37.2,93.0,0.118,,40.0,9.2,,1014.9,,9.0
2024-01-28 13:00:00,39.0,37.2,93.0,0.031,,40.0,9.2,,1013.5,,8.0
2024-01-28 14:00:00,39.2,37.4,93.0,0.059,,40.0,12.7,,1013.5,,9.0
2024-01-28 15:00:00,39.0,37.2,93.0,0.031,,40.0,15.0,,1009.5,,8.0
2024-01-28 16:00:00,39.0,37.2,93.0,0.008,,40.0,15.0,,1007.7,,7.0
2024-01-28 17:00:00,39.0,37.2,93.0,0.004,,30.0,19.7,,1007.7,,7.0
2024-01-28 18:00:00,39.0,37.2,93.0,0.008,,30.0,17.2,,1004.9,,7.0
2024-01-28 19:00:00,39.0,37.2,93.0,0.016,,30.0,19.7,,1004.5,,8.0
2024-01-28 20:00:00,39.2,37.4,93.0,0.02,,30.0,19.7,,1004.5,,8.0
2024-01-28 21:00:00,39.0,37.2,93.0,0.028,,40.0,12.7,,1004.5,,8.0
2024-01-28 22:00:00,39.0,37.2,93.0,0.024,,40.0,12.7,,1004.5,,8.0
2024-01-28 23:00:00,39.2,37.4,93.0,0.016,,0.0,5.8,,1004.3,,8.0
2024-01-29 00:00:00,39.0,37.2,93.0,0.016,,50.0,7.0,,1004.3,,8.0
2024-01-29 01:00:00,37.9,35.1,89.0,0.016,,12.0,3.4,,1003.9,,8.0
2024-01-29 02:00:00,37.9,35.1,89.0,0.016,,9.0,3.4,,1003.9,,8.0
2024-01-29 03:00:00,37.9,36.1,93.0,0.008,,80.0,7.0,,1003.6,,5.0
2024-01-29 04:00:00,37.9,35.1,89.0,0.016,,80.0,4.7,,1003.9,,5.0
2024-01-29 05:00:00,37.4,35.6,93.0,0.0,,200.0,5.8,,1003.9,,3.0
2024-01-29 06:00:00,37.0,35.2,93.0,0.0,,354.0,3.4,,1004.6,,3.0
2024-01-29 07:00:00,37.0,35.2,93.0,0.004,,0.0,0.0,,1005.1,,7.0
2024-01-29 08:00:00,37.0,35.2,93.0,0.02,,0.0,0.0,,1005.1,,8.0
2024-01-29 09:00:00,37.9,35.1,89.0,0.02,,0.0,0.0,,1005.8,,12.0
2024-01-29 10:00:00,37.9,35.1,89.0,0.0,,0.0,0.0,,1005.8,,3.0
2024-01-29 11:00:00,37.4,33.8,87.0,0.0,,40.0,4.7,,1006.8,,3.0
2024-01-29 12:00:00,37.9,34.2,86.0,0.0,,40.0,7.0,,1007.5,,3.0
2024-01-29 13:00:00,37.9,35.1,89.0,0.0,,353.0,7.0,,1009.2,,3.0
2024-01-29 14:00:00,37.9,35.1,89.0,0.0,,353.0,7.0,,1009.2,,3.0
2024-01-29 15:00:00,39.0,34.0,82.0,0.0,,200.0,5.8,,1010.7,,3.0
2024-01-29 16:00:00,39.0,33.1,79.0,0.0,,0.0,0.0,,1010.9,,3.0
2024-01-29 17:00:00,39.0,33.1,79.0,0.0,,0.0,0.0,,1010.9,,3.0
2024-01-29 18:00:00,39.9,32.9,76.0,0.0,,50.0,7.0,,1011.3,,3.0
2024-01-29 19:00:00,39.9,30.2,68.0,0.0,,343.0,3.4,,1011.9,,3.0
2024-01-29 20:00:00,39.9,30.2,68.0,0.0,,50.0,3.4,,1011.9,,3.0
2024-01-29 21:00:00,39.0,30.0,70.0,0.0,,40.0,10.3,,1014.3,,3.0
2024-01-29 22:00:00,37.9,30.0,73.0,0.0,,50.0,9.2,,1015.4,,2.0
2024-01-29 23:00:00,37.9,30.0,73.0,0.0,,50.0,9.2,,1015.4,,2.0
2024-01-30 00:00:00,37.9,30.0,73.0,0.0,,40.0,7.0,,1017.7,,3.0
2024-01-30 01:00:00,37.0,28.9,72.0,0.0,,40.0,7.0,,1018.5,,2.0
2024-01-30 02:00:00,37.0,28.9,72.0,0.0,,357.0,7.0,,1018.5,,2.0
2024-01-30 03:00:00,37.0,28.9,72.0,0.0,,40.0,4.7,,1019.2,,1.0
2024-01-30 04:00:00,37.0,27.1,67.0,0.0,,40.0,5.8,,1020.1,,1.0
2024-01-30 05:00:00,37.0,27.1,67.0,0.0,,352.0,5.8,,1020.1,,1.0
2024-01-30 06:00:00,36.0,28.2,73.0,0.0,,70.0,7.0,,1020.5,,1.0
2024-01-30 07:00:00,36.0,28.2,73.0,0.0,,70.0,8.1,,1020.8,,1.0
2024-01-30 08:00:00,36.0,28.2,73.0,0.0,,70.0,8.1,,1020.8,,1.0
2024-01-30 09:00:00,36.0,26.1,67.0,0.0,,60.0,10.3,,1021.5,,1.0
2024-01-30 10:00:00,36.0,26.1,67.0,0.0,,60.0,3.4,,1022.7,,2.0
2024-01-30 11:00:00,36.0,26.1,67.0,0.0,,70.0,3.4,,1022.7,,1.0
2024-01-30 12:00:00,36.0,27.1,70.0,0.0,,60.0,4.7,,1023.6,,1.0
2024-01-30 13:00:00,36.0,27.1,70.0,0.0,,60.0,4.7,,1023.6,,1.0
2024-01-30 14:00:00,36.0,26.1,67.0,0.0,,260.0,5.8,,1024.1,,1.0
2024-01-30 15:00:00,37.0,27.1,67.0,0.0,,0.0,0.0,,1024.0,,1.0
2024-01-30 16:00:00,37.9,26.1,62.0,0.0,,90.0,3.4,,1023.4,,3.0
2024-01-30 17:00:00,37.9,26.1,62.0,0.0,,90.0,3.4,,1023.4,,3.0
2024-01-30 18:00:00,37.0,26.1,64.0,0.0,,230.0,5.8,,1023.1,,3.0
2024-01-30 19:00:00,37.0,24.8,61.0,0.0,,0.0,0.0,,1022.7,,3.0
2024-01-30 20:00:00,37.0,24.8,61.0,0.0,,0.0,0.0,,1022.7,,3.0
2024-01-30 21:00:00,37.0,24.1,59.0,0.0,,240.0,3.4,,1022.8,,3.0
2024-01-30 22:00:00,37.0,27.1,67.0,0.0,,110.0,4.7,,1022.7,,3.0
2024-01-30 23:00:00,37.4,30.2,75.0,0.0,,60.0,7.0,,1022.7,,3.0
2024-01-31 00:00:00,37.0,32.0,82.0,0.0,,60.0,7.0,,1023.2,,3.0
2024-01-31 01:00:00,36.0,31.8,85.0,0.0,,60.0,4.7,,1023.0,,3.0
2024-01-31 02:00:00,36.0,31.8,85.0,0.0,,150.0,4.7,,1023.0,,3.0
2024-01-31 03:00:00,36.0,30.9,82.0,0.0,,150.0,5.8,,1022.6,,3.0
2024-01-31 04:00:00,36.0,30.9,82.0,0.0,,128.0,7.0,,1022.5,,3.0
2024-01-31 05:00:00,36.0,30.9,82.0,0.0,,140.0,7.0,,1022.5,,3.0
2024-01-31 06:00:00,35.6,30.4,81.0,0.0,,100.0,4.7,,1022.0,,3.0
2024-01-31 07:00:00,36.0,33.1,89.0,0.004,,50.0,8.1,,1021.6,,12.0
2024-01-31 08:00:00,36.0,33.1,89.0,0.0,,50.0,8.1,,1021.6,,3.0
2024-01-31 09:00:00,35.1,32.2,89.0,0.0,,50.0,8.1,,1020.9,,3.0
2024-01-31 10:00:00,35.1,30.9,85.0,0.0,,50.0,7.0,,1021.0,,3.0
2024-01-31 11:00:00,35.1,30.9,85.0,0.0,,50.0,7.0,,1021.0,,3.0
2024-01-31 12:00:00,35.6,30.4,81.0,0.0,,50.0,9.2,,1021.3,,3.0
2024-01-31 13:00:00,37.0,30.7,78.0,0.0,,70.0,7.0,,1021.2,,3.0
2024-01-31 14:00:00,37.4,30.2,75.0,0.0,,140.0,5.8,,1021.2,,3.0
2024-01-31 15:00:00,37.9,28.9,70.0,0.0,,90.0,5.8,,1021.1,,3.0
2024-01-31 16:00:00,37.9,30.0,73.0,0.0,,130.0,5.8,,1020.3,,3.0
2024-01-31 17:00:00,37.9,30.0,73.0,0.0,,130.0,5.8,,1020.3,,3.0
2024-01-31 18:00:00,39.0,31.1,73.0,0.0,,0.0,0.0,,1020.1,,3.0
2024-01-31 19:00:00,39.0,31.1,73.0,0.0,,270.0,4.7,,1020.2,,3.0
2024-01-31 20:00:00,39.0,31.1,73.0,0.0,,270.0,4.7,,1020.2,,3.0
2024-01-31 21:00:00,39.2,30.2,70.0,0.0,,210.0,3.4,,1020.0,,3.0
2024-01-31 22:00:00,37.9,31.1,76.0,0.0,,260.0,4.7,,1019.8,,3.0
2024-01-31 23:00:00,37.9,31.1,76.0,0.0,,260.0,4.7,,1019.8,,3.0
2024-02-01 00:00:00,37.9,31.1,76.0,0.0,,250.0,3.4,,1019.3,,3.0
2024-02-01 01:00:00,37.9,31.1,76.0,0.0,,250.0,3.4,,1019.1,,3.0
2024-02-01 02:00:00,37.9,31.1,76.0,0.0,,250.0,3.4,,1019.1,,3.0
2024-02-01 03:00:00,37.0,32.0,82.0,0.0,,230.0,4.7,,1019.3,,3.0
2024-02-01 04:00:00,37.0,32.9,85.0,0.0,,0.0,0.0,,1018.8,,3.0
2024-02-01 05:00:00,37.0,32.9,85.0,0.0,,0.0,0.0,,1018.8,,1.0
2024-02-01 06:00:00,37.0,32.9,85.0,0.0,,0.0,0.0,,1017.9,,1.0
2024-02-01 07:00:00,37.0,32.9,85.0,0.0,,220.0,3.4,,1017.6,,1.0
2024-02-01 08:00:00,37.0,32.9,85.0,0.0,,220.0,3.4,,1017.6,,1.0
2024-02-01 09:00:00,36.0,31.8,85.0,0.0,,260.0,4.7,,1017.8,,1.0
2024-02-01 10:00:00,35.1,32.2,89.0,0.0,,260.0,4.7,,1018.0,,2.0
2024-02-01 11:00:00,35.1,32.2,89.0,0.0,,260.0,4.7,,1018.0,,3.0
2024-02-01 12:00:00,36.0,33.1,89.0,0.0,,270.0,3.4,,1018.2,,3.0
2024-02-01 13:00:00,37.0,32.9,85.0,0.0,,220.0,7.0,,1018.4,,3.0
2024-02-01 14:00:00,37.0,32.9,85.0,0.0,,220.0,7.0,,1018.4,,3.0
2024-02-01 15:00:00,39.9,34.0,79.0,0.0,,260.0,9.2,,1017.8,,3.0
2024-02-01 16:00:00,39.9,34.0,79.0,0.0,,250.0,9.2,,1017.0,,3.0
2024-02-01 17:00:00,39.9,34.0,79.0,0.0,,250.0,9.2,,1017.0,,3.0
2024-02-01 18:00:00,41.0,35.1,79.0,0.0,,250.0,5.8,,1015.6,,3.0
2024-02-01 19:00:00,43.0,33.1,68.0,0.0,,270.0,9.2,,1014.3,,3.0
2024-02-01 20:00:00,43.0,33.1,68.0,0.0,,270.0,9.2,,1014.3,,3.0
2024-02-01 21:00:00,43.0,33.1,68.0,0.0,,260.0,7.0,,1013.5,,3.0
2024-02-01 22:00:00,43.0,33.8,70.0,0.0,,260.0,3.4,,1013.6,,3.0
2024-02-01 23:00:00,43.0,33.8,70.0,0.0,,260.0,3.4,,1013.6,,3.0
2024-02-02 00:00:00,43.0,33.8,70.0,0.0,,260.0,3.4,,1013.9,,3.0
2024-02-02 01:00:00,43.0,33.8,70.0,0.0,,250.0,3.4,,1013.8,,3.0
2024-02-02 02:00:00,43.0,33.8,70.0,0.0,,250.0,3.4,,1013.8,,3.0
2024-02-02 03:00:00,43.0,33.8,70.0,0.012,,260.0,3.4,,1013.1,,8.0
2024-02-02 04:00:00,43.0,33.8,70.0,0.0,,260.0,3.4,,1013.1,,3.0
2024-02-02 05:00:00,42.8,33.6,70.0,0.0,,260.0,3.4,,1012.6,,3.0
2024-02-02 06:00:00,41.0,37.2,86.0,0.024,,250.0,4.7,,1012.2,,8.0
2024-02-02 07:00:00,41.0,37.2,86.0,0.016,,250.0,4.7,,1012.2,,8.0
2024-02-02 08:00:00,39.2,37.4,93.0,0.02,,190.0,3.4,,1011.8,,8.0
2024-02-02 09:00:00,41.0,37.9,89.0,0.02,,0.0,0.0,,1010.2,,8.0
2024-02-02 10:00:00,41.0,37.9,89.0,0.012,,250.0,3.4,,1010.6,,8.0
2024-02-02 11:00:00,41.0,37.9,89.0,0.012,,250.0,3.4,,1010.6,,8.0
2024-02-02 12:00:00,41.0,37.9,89.0,0.012,,0.0,0.0,,1011.0,,5.0
2024-02-02 13:00:00,41.0,39.2,93.0,0.004,,250.0,4.7,,1011.2,,7.0
2024-02-02 14:00:00,39.2,37.4,93.0,0.008,,240.0,5.8,,1011.2,,7.0
2024-02-02 15:00:00,41.0,39.2,93.0,0.008,,0.0,0.0,,1011.8,,7.0
2024-02-02 16:00:00,41.0,39.2,93.0,0.012,,0.0,0.0,,1011.8,,8.0
2024-02-02 17:00:00,41.0,37.4,87.0,0.004,,50.0,7.0,,1011.5,,7.0
2024-02-02 18:00:00,42.1,37.9,85.0,0.004,,50.0,4.7,,1011.1,,7.0
2024-02-02 19:00:00,42.1,37.0,82.0,0.008,,10.0,5.8,,1011.8,,7.0
2024-02-02 20:00:00,42.1,37.0,82.0,0.0,,11.0,5.8,,1011.8,,3.0
2024-02-02 21:00:00,42.8,35.8,76.0,0.0,,50.0,3.4,,1012.6,,3.0
2024-02-02 22:00:00,42.1,34.0,73.0,0.0,,60.0,10.3,,1014.1,,3.0
2024-02-02 23:00:00,42.1,34.0,73.0,0.0,,60.0,10.3,,1014.1,,2.0
2024-02-03 00:00:00,39.9,30.2,68.0,0.0,,356.0,4.7,,1015.3,,2.0
2024-02-03 01:00:00,39.9,30.2,68.0,0.0,,250.0,4.7,,1015.7,,1.0
2024-02-03 02:00:00,39.9,30.2,68.0,0.0,,250.0,4.7,,1015.7,,2.0
2024-02-03 03:00:00,39.0,27.9,64.0,0.0,,70.0,9.2,,1016.2,,2.0
2024-02-03 04:00:00,37.9,26.8,64.0,0.0,,70.0,4.7,,1016.2,,1.0
2024-02-03 05:00:00,37.9,26.8,64.0,0.0,,60.0,4.7,,1016.2,,1.0
2024-02-03 06:00:00,37.0,26.1,64.0,0.0,,60.0,8.1,,1016.4,,1.0
2024-02-03 07:00:00,35.1,25.9,69.0,0.0,,1.0,5.8,,1017.0,,2.0
2024-02-03 08:00:00,35.1,25.9,69.0,0.0,,60.0,5.8,,1017.0,,2.0
2024-02-03 09:00:00,35.1,25.9,69.0,0.0,,50.0,7.0,,1017.3,,2.0
2024-02-03 10:00:00,35.1,25.9,69.0,0.0,,90.0,8.1,,1017.5,,2.0
2024-02-03 11:00:00,35.1,25.9,69.0,0.0,,90.0,8.1,,1017.5,,2.0
2024-02-03 12:00:00,34.0,24.8,69.0,0.0,,4.0,7.0,,1018.9,,1.0
2024-02-03 13:00:00,35.1,24.1,64.0,0.0,,360.0,3.4,,1019.2,,1.0
2024-02-03 14:00:00,35.1,24.1,64.0,0.0,,0.0,3.4,,1019.2,,1.0
2024-02-03 15:00:00,39.0,24.3,55.0,0.0,,60.0,8.1,,1019.0,,1.0
2024-02-03 16:00:00,42.1,24.3,49.0,0.0,,60.0,4.7,,1018.3,,1.0
2024-02-03 17:00:00,42.1,24.3,49.0,0.0,,50.0,4.7,,1018.3,,1.0
2024-02-03 18:00:00,45.0,24.8,45.0,0.0,,70.0,8.1,,1016.9,,1.0
2024-02-03 19:00:00,46.0,21.7,38.0,0.0,,70.0,5.8,,1016.8,,1.0
2024-02-03 20:00:00,46.0,21.7,38.0,0.0,,352.0,5.8,,1016.8,,1.0
2024-02-03 21:00:00,46.9,23.2,39.0,0.0,,70.0,4.7,,1016.4,,1.0
2024-02-03 22:00:00,42.1,21.7,44.0,0.0,,70.0,7.0,,1017.1,,1.0
2024-02-03 23:00:00,42.1,21.7,44.0,0.0,,60.0,7.0,,1017.1,,1.0
2024-02-04 00:00:00,39.9,24.1,53.0,0.0,,60.0,7.0,,1017.7,,1.0
2024-02-04 01:00:00,39.0,21.9,50.0,0.0,,60.0,3.4,,1017.8,,1.0
2024-02-04 02:00:00,39.0,21.9,50.0,0.0,,200.0,3.4,,1017.8,,2.0
2024-02-04 03:00:00,37.9,23.2,55.0,0.0,,0.0,0.0,,1017.9,,2.0
2024-02-04 04:00:00,37.0,23.2,57.0,0.0,,0.0,4.7,,1017.8,,2.0
2024-02-04 05:00:00,37.0,23.2,57.0,0.0,,2.0,4.7,,1017.8,,3.0
2024-02-04 06:00:00,37.0,23.2,57.0,0.0,,40.0,3.4,,1017.6,,2.0
2024-02-04 07:00:00,35.1,21.7,58.0,0.0,,70.0,4.7,,1017.4,,1.0
2024-02-04 08:00:00,35.1,21.7,58.0,0.0,,70.0,4.7,,1017.4,,1.0
2024-02-04 09:00:00,34.0,21.9,61.0,0.0,,60.0,8.1,,1017.5,,1.0
2024-02-04 10:00:00,34.0,23.0,64.0,0.0,,60.0,7.0,,1017.5,,1.0
2024-02-04 11:00:00,34.0,23.0,64.0,0.0,,50.0,7.0,,1017.5,,1.0
2024-02-04 12:00:00,34.0,24.8,69.0,0.0,,50.0,7.0,,1017.6,,1.0
2024-02-04 13:00:00,36.0,23.0,59.0,0.0,,70.0,5.8,,1018.1,,1.0
2024-02-04 14:00:00,36.0,23.0,59.0,0.0,,352.0,5.8,,1018.1,,1.0
2024-02-04 15:00:00,39.0,22.8,52.0,0.0,,0.0,7.0,,1017.4,,1.0
2024-02-04 16:00:00,42.1,24.3,49.0,0.0,,334.0,3.4,,1016.2,,1.0
2024-02-04 17:00:00,42.1,24.3,49.0,0.0,,339.0,3.4,,1016.2,,1.0
2024-02-04 18:00:00,48.0,21.6,35.0,0.0,,326.0,3.4,,1014.4,,1.0
2024-02-04 19:00:00,48.9,25.0,39.0,0.0,,321.0,3.4,,1013.8,,1.0
2024-02-04 20:00:00,48.9,25.0,39.0,0.0,,332.0,3.4,,1013.8,,1.0
2024-02-04 21:00:00,48.0,24.3,39.0,0.0,,340.0,8.1,,1013.5,,1.0
2024-02-04 22:00:00,48.0,24.3,39.0,0.0,,340.0,8.1,,1013.5,,1.0
2024-02-04 23:00:00,44.1,26.1,49.0,0.0,,50.0,5.8,,1013.4,,1.0
2024-02-05 00:00:00,42.1,24.8,50.0,0.0,,40.0,4.7,,1013.5,,1.0
2024-02-05 01:00:00,42.1,26.2,53.0,0.0,,60.0,8.1,,1013.7,,1.0
2024-02-05 02:00:00,41.0,22.8,48.0,0.0,,4.0,3.4,,1013.9,,1.0
2024-02-05 03:00:00,39.9,21.7,48.0,0.0,,0.0,0.0,,1014.0,,1.0
2024-02-05 04:00:00,39.0,21.9,50.0,0.0,,352.0,4.7,,1013.9,,1.0
2024-02-05 05:00:00,37.9,21.0,50.0,0.0,,0.0,0.0,,1013.7,,1.0
2024-02-05 06:00:00,37.0,21.9,54.0,0.0,,50.0,8.1,,1013.1,,1.0
2024-02-05 07:00:00,36.0,21.7,56.0,0.0,,80.0,5.8,,1012.8,,1.0
2024-02-05 08:00:00,36.0,21.7,56.0,0.0,,80.0,5.8,,1012.8,,1.0
